382,3.4112477175156566
294,-0.9932517730102834
456,3.1233153008288017
491,7.523941418405953
1380,-7.054090085963549
672,-5.966146739123692
1151,-23.858760052875557
113,13.227723893062155
1241,3.816712825623821
1000,3.83415911484882
213,8.106203165214781
874,-0.2678884018511115
814,-8.242756345714477
118,13.51609230741992
1199,8.679712120914012
903,5.925212325267527
1194,8.196924576272414
287,0.7887274332905247
569,1.1950699308799309
1205,6.089201440807762
1161,-2.091864061678393
388,3.1010927892118167
218,8.622553707074063
778,10.596634733096073
888,5.441942242125492
645,-3.555348061489413
212,7.3901949666346916
1060,1.375217958799324
100,13.227723893062155
608,-1.5040773967762742
98,13.41004544985611
924,2.302585092994046
1141,-10.46310334047155
1140,-19.008004231424422
797,-6.684611727667928
85,13.284882306902105
348,4.385025023678072
317,-0.8329091229351039
1286,7.402051600796917
406,0.01411729285278415
133,9.475975653533233
911,5.047642284590564
1259,0.3697425502335627
367,2.9687573873773747
916,4.701666322622493
1369,-6.697034247666483
1272,2.0816891019689665
908,5.4970212894144925
593,0.5108256237659906
1333,1.9249938072543469
75,13.276305767288976
389,2.900422093749666
703,4.879607031689852
686,-7.901007051992421
719,3.423131414019955
1164,-6.329278162450424
737,1.2774703021885572
1258,1.1242235461206789
76,13.284882306902105
837,5.656766895269841
1043,1.1189198440771957
598,-0.0953101798043249
987,2.563949857128453
544,1.5141277326297755
396,4.065965395312796
579,-4.776255314856017
1049,2.313598377686779
1096,4.879607031689852
654,-13.652991628466498
1231,8.679712120914012
752,1.2378743560016174
679,-4.174387269895637
435,3.63707863163304
1265,10.795383202325569
1370,-0.5751277609099741
1067,-8.131530710604252
1146,0.5108256237659905
28,12.785891140783114
1374,-1.308332819650179
1323,-10.756769864118539
165,6.165817934252759
418,-2.4675043743900744
263,0.4623345586137659
673,-5.128829683128371
1357,-23.858760052875557
448,4.10854429948295
750,0.4004775665971253
322,-5.886104031450156
1118,0.38792180337109
1150,-6.907755278982138
1076,5.360192770266124
880,7.875339305243843
1337,-10.341742483467284
980,3.0576076772720784
1061,0.010050335853501286
793,1.5769111363211457
255,-3.6592187590812433
547,0.3285040669720359
914,4.551096557625773
353,0.0
163,8.244116851739228
753,-6.429719478039137
254,-4.941642422609305
375,2.7488721956224653
668,-9.305650551780507
197,7.030357984625826
50,13.227723893062155
794,1.448396162849544
1040,1.0788096613719298
1396,0.7339691750802005
73,13.227723893062155
203,5.599422459331958
340,3.5794214639527797
1264,-11.77528972943772
394,3.366900985929349
808,8.184953864420647
603,0.28768207245178085
590,0.2772401672331084
697,5.116530923018103
140,11.417615285165903
1031,2.641907214198544
714,1.5606477482646683
470,5.521460917862246
805,7.024289095238088
1315,-6.4920664768662455
391,3.575550768806933
1355,-2.714864032309082
189,6.214608098422191
466,4.479013221681097
225,3.3524072174927237
142,8.468403027246806
1012,3.0791138824930417
12,11.780826269888312
281,0.9937965226450136
942,3.716673323760287
788,5.005647752585217
663,-4.59511985013459
1093,4.688551794927141
1316,-12.971540487669744
235,3.688879454113936
253,-5.799092654460527
240,2.120263536200091
605,-3.58351893845611
89,13.345506928718539
354,2.4304184645039304
481,-3.433466642230941
1224,7.229305813232346
994,3.081482432635177
949,3.5300748711490666
533,-5.135798437050261
582,-3.218875824868201
231,3.912023005428147
1226,7.775255846686861
992,2.8647040111475865
909,4.709121551859538
326,-5.828945617610208
1273,4.017383521085971
1228,7.631840161401127
1340,-18.390221536467656
43,13.820535725891025
561,2.5520336194444044
1,10.895309791444902
1051,1.7370744216932443
238,1.5110693020665509
334,-9.946117474511539
1267,5.240048458424061
820,-6.063785208687607
546,1.824829370480328
127,9.211579925283788
652,-4.499809670330264
1284,6.840859928795942
1174,-15.068273526459642
542,0.30324197976681994
995,3.816712825623821
377,-0.13577634526094867
611,0.020202707317519254
709,-4.605170185988091
554,0.7314321782463403
26,12.805399466954341
1080,-3.287830985621319
1028,1.6607312068216509
473,3.4112477175156566
216,7.047017346315645
141,12.129111604394044
462,4.166811207610925
757,-2.5510068046013963
126,3.5065578973199822
1123,1.7719568419318752
1064,2.574948680714882
792,-0.3809827008293871
211,7.875339305243843
548,1.2729656758128876
1275,-7.824046010856294
95,13.479038321343062
783,8.947976107508694
337,2.087011963449146
1242,5.5783253005264175
761,2.302585092994046
1277,9.721165995742174
359,-8.255744088916106
1268,4.985841054055814
16,12.684108446473171
420,-2.483560258805817
1249,4.933674252960127
785,7.1954373514339185
1176,-23.858760052875557
1182,-9.852194258148575
1084,-1.6450550467116902
1098,4.509860006183767
401,9.826526511399999
495,5.332983220894043
570,-1.5677471079645748
717,2.120263536200091
564,-8.66561319653451
1078,2.776433462034091
1385,-8.517193191416238
902,2.9520932695004607
370,2.3710123990995133
1175,-5.913503005638269
1214,4.374724418797408
301,1.1929833509665484
614,-3.0520317857079284
1210,-7.696212639346408
689,-2.0281482472922856
784,6.541571332125522
502,-1.6036546996557297
724,1.5606477482646683
60,13.122363377404328
1054,0.4780358009429996
1055,3.127715046471224
1252,3.2968373663379125
682,-6.131226489483139
291,-1.160126059845532
373,2.3434070875143007
972,3.4680773767519173
1145,0.3147107448397002
907,5.6514076712369326
713,-0.2623642644674911
899,2.638114525486272
950,3.323016866106629
835,7.2932321068280865
185,6.2871570141502895
323,-6.684611727667928
708,-4.277437129191963
1362,-7.438383530044308
754,-1.6677068205580758
781,6.540527644935608
107,13.479038321343062
450,-0.5877866649021191
979,3.0058336272127506
182,6.589904734904811
27,12.859999112936835
1057,2.4769384801388235
870,8.377431249041079
577,0.0
996,3.6437763201708617
1188,10.599357709672836
739,-5.298317366548036
1070,-7.090076835776093
1313,3.324236340526027
537,-5.010635294096256
1105,-2.8903717578961654
1359,-7.244227515603349
447,3.9021216917800565
1358,-3.688879454113936
376,2.7488721956224653
1170,-9.392661928770137
214,7.9575774034808155
712,-0.11311261749953665
1030,2.9350917812964528
1211,-23.858760052875557
779,11.206323947912244
437,4.0745419349259215
657,-8.268731832117737
852,5.339139361068292
940,3.4947688493742177
555,0.8971113652793969
324,-9.116029692504943
459,4.783507657957458
506,3.844918658447429
1052,4.0745419349259215
132,10.501489869874508
4,11.304096851561393
1129,-0.4700036292457356
1389,-2.3978952727983707
1307,7.615845587563755
875,-2.7732991366133675
648,-0.1823215567939546
658,-13.41503299136715
1068,0.5447271754416722
489,4.615236538552423
1321,-13.83990564004899
1089,3.816712825623821
501,2.120263536200091
1132,0.7339691750802005
586,1.4271163556401458
930,-6.3279367837291955
855,5.809142990314027
186,6.541140317050736
463,3.7290510419237717
270,0.4780358009429996
405,1.1669955495999904
329,-7.600902459542082
1138,-13.624147747394936
1341,-24.971761078995772
1207,8.14654360014145
1234,4.733003557497977
991,3.2928358899065118
893,5.7763531674910364
228,3.799329333977964
1163,-12.206072645530176
621,1.931616420629357
706,-4.160768546598572
1345,0.8915981192837835
729,1.2367077481778728
804,6.7689394106829965
239,1.6094379124341005
62,13.284882306902105
33,12.859999112936835
842,3.4340581116345907
201,7.1582868881323805
1213,6.7159106038456775
1130,-2.1486427031093958
587,0.5978370007556204
1314,8.490281533912876
1351,-24.249626361562573
1014,2.669569680534146
789,2.4248268529247903
207,5.654992310486769
772,14.358637378495185
671,-9.472704636443671
156,10.637456727616328
636,-8.070906088787819
120,11.652187532303733
539,-23.858760052875557
1317,1.8022691528400925
313,-2.180911963678181
1190,10.280221181087686
843,6.080645251379139
1077,0.0935103609653586
328,-5.828945617610208
29,12.78652930296292
520,1.0216512475319812
707,-4.265843818783345
175,6.240254745615967
958,3.387652378461203
845,7.495826499087977
7,12.245795177743869
1229,8.111728083308073
901,-0.3364722366212129
639,-1.029619417181158
726,-9.392661928770137
1035,3.0974027355630063
1136,0.30110509278392145
1308,3.863232841258714
432,-2.254048277001797
760,0.07257069283483518
1099,5.403924856772504
66,13.227723893062155
56,13.073573213234894
872,7.849363818840582
745,1.1394342831883646
1186,7.5699090612857916
413,-3.6452630862041824
