,Experimental,Predicted
473,3.4420193761824107,[3.05415425]
474,3.4112477175156566,[3.13710014]
475,3.196269653457427,[3.11340953]
476,3.1941832122778293,[3.11706101]
477,3.2968373663379125,[2.35546229]
478,3.2968373663379125,[3.08881265]
479,3.381394754365976,[2.1471242]
480,3.1010927892118167,[2.4665986]
481,2.900422093749666,[2.90042209]
482,2.900422093749666,[2.94104488]
483,3.3848669905423816,[2.7368451]
484,2.8141352459401,[2.89037849]
485,2.577021938695806,[2.99409967]
486,3.4896198718072773,[3.56732097]
487,3.3528882620110623,[3.51420762]
488,2.4435013668254904,[2.44350137]
489,3.9983878772947685,[3.99838788]
490,4.4949229986840145,[4.494923]
491,6.165817934252759,[6.16581793]
492,7.308232845579263,[7.30823285]
493,8.468403027246806,[7.5396991]
494,9.826526511399999,[8.54963674]
495,10.982297213908057,[10.98229721]
496,12.454534004828673,[12.454534]
497,2.930218142350789,[1.81940234]
498,-0.024395082084716024,[-0.02439508]
499,1.1669955495999904,[1.16699555]
500,1.3093333199837622,[1.30933332]
501,0.016563878082594567,[0.16664945]
502,2.577021938695806,[1.20755166]
503,-1.62924053973028,[-1.62924054]
504,-0.0953101798043249,[1.24445094]
505,0.6555934443165425,[0.65559344]
506,-2.8332133440562166,[-2.83321334]
507,-0.5192941295431608,[-0.51929413]
508,0.8439700702945291,[1.9211577]
509,2.302585092994046,[2.25261443]
510,2.6592600369327783,[2.65926004]
511,0.2556018221152683,[0.25560182]
512,-0.9946216368808436,[1.0540644]
513,-6.040254711277415,[-6.04025471]
514,-3.843323008958118,[-3.84332301]
515,-3.560734340752336,[-3.22527406]
516,-3.446390900188298,[-3.4463909]
517,-2.9772515628505962,[-2.97725156]
518,-2.2838755142853793,[-2.28387551]
519,-2.74141313956762,[-2.74141314]
520,-1.9081754348245237,[-1.90817543]
521,-1.2527629684953678,[-1.25276297]
522,-2.3528078261666483,[-2.29583802]
523,-2.413356227967664,[-1.93645044]
524,-0.15795088757972342,[-1.63326124]
525,-1.2527629684953678,[-1.25276297]
526,-1.6332612391677768,[-1.63326124]
527,-1.8718021769015916,[-1.87180218]
528,-12.429216196844385,[-12.4292162]
529,-3.3060205174165462,[-3.30602052]
530,-3.7135720667043084,[-3.71357207]
531,-1.6094379124341005,[-1.60943791]
532,-4.67183047672404,[-4.67183048]
533,-14.151982794585487,[-14.15198279]
534,0.0395216036702265,[0.0395216]
535,-4.6030299967204495,[-4.60303]
536,-4.2808831582005755,[-4.28088316]
537,-7.377758908227872,[-3.12788034]
538,-13.102160670086805,[-13.10216067]
539,-3.3672958299864737,[-3.36729583]
540,-3.891820298110627,[-6.6468124]
541,-13.22075223455044,[-12.7720238]
542,-19.05189593090112,[-19.05189593]
543,-17.150557626718484,[-13.52994719]
544,-17.16695003871051,[-13.3887529]
545,-11.765305151338769,[-14.2955572]
546,-18.209959712636714,[-18.20995971]
547,-18.15931597981796,[-18.15931598]
548,-18.304146927696415,[-15.61047386]
549,-18.14624389825061,[-18.1462439]
550,-18.75715298057358,[-14.34823727]
551,-3.3672958299864737,[-4.35025341]
552,-2.254048277001797,[-2.25404828]
553,3.1365900185134032,[2.17445149]
554,3.992420808014705,[2.54038203]
555,3.6772774298271282,[3.60525582]
556,4.422848629194137,[4.42284863]
557,4.0459627280059465,[3.32679948]
558,4.268697949366879,[3.44691841]
559,4.199705077879926,[3.55513313]
560,2.3907312690222216,[1.19050839]
561,2.706292987831508,[2.79875318]
562,3.072067040599174,[3.07206704]
563,2.577021938695806,[2.57702194]
564,3.4150912946603698,[3.41507051]
565,-2.19722457733622,[-0.16257235]
566,3.553381010569843,[3.55338101]
567,3.772261063052988,[3.77226106]
568,3.890014562719759,[3.89001456]
569,3.6134631072270267,[3.61346311]
570,3.8402226069443435,[3.80837035]
571,4.5505330853682775,[4.32008151]
572,4.0745419349259215,[4.07454193]
573,-6.063785208687607,[-2.1746039]
574,0.10536051565782636,[0.10536052]
575,4.509860006183767,[1.7988798]
576,-0.4054651081081645,[-0.40546511]
577,-0.5877866649021191,[-0.58778666]
578,-3.332204510175204,[-3.33220451]
579,-4.787491742782046,[-2.01286602]
580,2.8278940891928954,[2.82789409]
581,3.2352591940639006,[3.23525919]
582,3.688879454113936,[3.68887945]
583,4.0745419349259215,[3.75500341]
584,4.320081509309299,[4.32008151]
585,-2.8332133440562166,[-2.83321334]
586,3.1666958172060795,[3.17867473]
587,3.65222885547184,[3.66749631]
588,4.02059971879125,[3.74941672]
